bits,N,y,q,r,N_digits,y_digits,q_digits,r_digits,q_norm,q_bin,exact,correct_digits,valid_digits
6,35,385,11,0,2,3,2,1,0.32352941,Q25_50,0,0,1
6,35,569,16,9,2,3,2,1,0.47058824,Q25_50,0,0,1
6,35,470,13,15,2,3,2,2,0.38235294,Q25_50,0,0,2
6,35,418,11,33,2,3,2,2,0.32352941,Q25_50,0,0,2
6,35,322,9,7,2,3,1,1,0.26470588,Q25_50,0,0,1
6,35,969,27,24,2,3,2,2,0.79411765,Q75_100,0,1,2
6,35,155,4,15,2,3,1,2,0.11764706,Q0_25,0,0,2
6,35,591,16,31,2,3,2,2,0.47058824,Q25_50,0,0,2
6,35,14,0,14,2,2,1,2,0.0,Q0_25,0,0,2
6,35,867,24,27,2,3,2,2,0.70588235,Q50_75,0,1,2
6,35,622,17,27,2,3,2,2,0.5,Q50_75,0,1,2
6,35,529,15,4,2,3,2,1,0.44117647,Q25_50,0,0,1
6,35,695,19,30,2,3,2,2,0.55882353,Q50_75,0,0,2
6,35,454,12,34,2,3,2,2,0.35294118,Q25_50,0,1,2
6,35,839,23,34,2,3,2,2,0.67647059,Q50_75,0,0,2
6,35,134,3,29,2,3,1,2,0.08823529,Q0_25,0,1,2
6,35,199,5,24,2,3,1,2,0.14705882,Q0_25,0,1,2
6,35,328,9,13,2,3,1,2,0.26470588,Q25_50,0,0,2
6,35,1027,29,12,2,4,2,2,0.85294118,Q75_100,0,1,2
6,35,152,4,12,2,3,1,2,0.11764706,Q0_25,0,1,2
6,35,524,14,34,2,3,2,2,0.41176471,Q25_50,0,0,2
6,35,1165,33,10,2,4,2,2,0.97058824,Q75_100,0,0,2
6,35,1093,31,8,2,4,2,1,0.91176471,Q75_100,0,0,1
6,35,812,23,7,2,3,2,1,0.67647059,Q50_75,0,0,1
6,35,253,7,8,2,3,1,1,0.20588235,Q0_25,0,0,1
6,35,1163,33,8,2,4,2,1,0.97058824,Q75_100,0,0,1
6,35,1102,31,17,2,4,2,2,0.91176471,Q75_100,0,0,2
6,35,247,7,2,2,3,1,1,0.20588235,Q0_25,1,1,1
6,35,1169,33,14,2,4,2,2,0.97058824,Q75_100,0,1,2
6,35,438,12,18,2,3,2,2,0.35294118,Q25_50,0,0,2
6,35,243,6,33,2,3,1,2,0.17647059,Q0_25,0,0,2
6,35,525,15,0,2,3,2,1,0.44117647,Q25_50,0,0,1
6,35,1005,28,25,2,4,2,2,0.82352941,Q75_100,0,1,2
6,35,306,8,26,2,3,1,2,0.23529412,Q0_25,0,1,2
6,35,379,10,29,2,3,2,2,0.29411765,Q25_50,0,1,2
6,35,70,2,0,2,2,1,1,0.05882353,Q0_25,0,0,1
6,35,958,27,13,2,3,2,2,0.79411765,Q75_100,0,0,2
6,35,941,26,31,2,3,2,2,0.76470588,Q75_100,0,0,2
6,35,1113,31,28,2,4,2,2,0.91176471,Q75_100,0,1,2
6,35,124,3,19,2,3,1,2,0.08823529,Q0_25,0,0,2
6,35,1222,34,32,2,4,2,2,1.0,Q75_100,0,1,2
6,35,313,8,33,2,3,1,2,0.23529412,Q0_25,0,0,2
6,35,729,20,29,2,3,2,2,0.58823529,Q50_75,0,1,2
6,35,431,12,11,2,3,2,2,0.35294118,Q25_50,0,0,2
6,35,502,14,12,2,3,2,2,0.41176471,Q25_50,0,1,2
6,35,575,16,15,2,3,2,2,0.47058824,Q25_50,0,0,2
6,35,1207,34,17,2,4,2,2,1.0,Q75_100,0,0,2
6,35,768,21,33,2,3,2,2,0.61764706,Q50_75,0,0,2
6,35,859,24,19,2,3,2,2,0.70588235,Q50_75,0,0,2
6,35,1074,30,24,2,4,2,2,0.88235294,Q75_100,1,2,2
6,35,609,17,14,2,3,2,2,0.5,Q50_75,0,0,2
6,35,798,22,28,2,3,2,2,0.64705882,Q50_75,0,1,2
6,35,303,8,23,2,3,1,2,0.23529412,Q0_25,0,1,2
6,35,993,28,13,2,3,2,2,0.82352941,Q75_100,0,0,2
6,35,510,14,20,2,3,2,2,0.41176471,Q25_50,0,1,2
6,35,67,1,32,2,2,1,2,0.02941176,Q0_25,0,1,2
6,35,346,9,31,2,3,1,2,0.26470588,Q25_50,0,0,2
6,35,32,0,32,2,2,1,2,0.0,Q0_25,0,1,2
6,35,826,23,21,2,3,2,2,0.67647059,Q50_75,0,1,2
6,35,815,23,10,2,3,2,2,0.67647059,Q50_75,0,0,2
6,35,444,12,24,2,3,2,2,0.35294118,Q25_50,1,2,2
6,35,175,5,0,2,3,1,1,0.14705882,Q0_25,0,0,1
6,35,893,25,18,2,3,2,2,0.73529412,Q50_75,0,0,2
6,35,1107,31,22,2,4,2,2,0.91176471,Q75_100,0,1,2
6,35,603,17,8,2,3,2,1,0.5,Q50_75,0,0,1
6,35,49,1,14,2,2,1,2,0.02941176,Q0_25,0,0,2
6,35,1215,34,25,2,4,2,2,1.0,Q75_100,0,1,2
6,35,16,0,16,2,2,1,2,0.0,Q0_25,0,0,2
6,35,283,8,3,2,3,1,1,0.23529412,Q0_25,0,0,1
6,35,1224,34,34,2,4,2,2,1.0,Q75_100,0,1,2
6,35,494,14,4,2,3,2,1,0.41176471,Q25_50,1,1,1
6,35,336,9,21,2,3,1,2,0.26470588,Q25_50,0,1,2
6,35,58,1,23,2,2,1,2,0.02941176,Q0_25,0,1,2
6,35,795,22,25,2,3,2,2,0.64705882,Q50_75,0,1,2
6,35,255,7,10,2,3,1,2,0.20588235,Q0_25,0,0,2
6,35,951,27,6,2,3,2,1,0.79411765,Q75_100,0,0,1
6,35,371,10,21,2,3,2,2,0.29411765,Q25_50,0,1,2
6,35,728,20,28,2,3,2,2,0.58823529,Q50_75,0,1,2
6,35,98,2,28,2,2,1,2,0.05882353,Q0_25,0,1,2
6,35,234,6,24,2,3,1,2,0.17647059,Q0_25,0,1,2
6,35,1084,30,34,2,4,2,2,0.88235294,Q75_100,0,1,2
6,35,940,26,30,2,3,2,2,0.76470588,Q75_100,0,0,2
6,35,715,20,15,2,3,2,2,0.58823529,Q50_75,0,0,2
6,35,121,3,16,2,3,1,2,0.08823529,Q0_25,0,0,2
6,35,630,18,0,2,3,2,1,0.52941176,Q50_75,0,0,1
6,35,857,24,17,2,3,2,2,0.70588235,Q50_75,0,0,2
6,35,827,23,22,2,3,2,2,0.67647059,Q50_75,1,2,2
6,35,910,26,0,2,3,2,1,0.76470588,Q75_100,0,0,1
6,35,905,25,30,2,3,2,2,0.73529412,Q50_75,0,0,2
6,35,836,23,31,2,3,2,2,0.67647059,Q50_75,0,0,2
6,35,420,12,0,2,3,2,1,0.35294118,Q25_50,0,0,1
6,35,1049,29,34,2,4,2,2,0.85294118,Q75_100,0,1,2
6,35,378,10,28,2,3,2,2,0.29411765,Q25_50,0,1,2
6,35,943,26,33,2,3,2,2,0.76470588,Q75_100,0,0,2
6,35,15,0,15,2,2,1,2,0.0,Q0_25,0,0,2
6,35,1145,32,25,2,4,2,2,0.94117647,Q75_100,0,1,2
6,35,633,18,3,2,3,2,1,0.52941176,Q50_75,0,0,1
6,35,436,12,16,2,3,2,2,0.35294118,Q25_50,0,0,2
6,35,1078,30,28,2,4,2,2,0.88235294,Q75_100,0,1,2
6,35,707,20,7,2,3,2,1,0.58823529,Q50_75,0,0,1
6,35,588,16,28,2,3,2,2,0.47058824,Q25_50,0,1,2
6,35,1203,34,13,2,4,2,2,1.0,Q75_100,0,0,2
6,35,351,10,1,2,3,2,1,0.29411765,Q25_50,0,0,1
6,35,347,9,32,2,3,1,2,0.26470588,Q25_50,0,1,2
6,35,1150,32,30,2,4,2,2,0.94117647,Q75_100,0,0,2
6,35,435,12,15,2,3,2,2,0.35294118,Q25_50,0,0,2
6,35,665,19,0,2,3,2,1,0.55882353,Q50_75,0,0,1
6,35,80,2,10,2,2,1,2,0.05882353,Q0_25,0,0,2
6,35,1019,29,4,2,4,2,1,0.85294118,Q75_100,1,1,1
6,35,716,20,16,2,3,2,2,0.58823529,Q50_75,0,0,2
6,35,151,4,11,2,3,1,2,0.11764706,Q0_25,0,0,2
6,35,682,19,17,2,3,2,2,0.55882353,Q50_75,0,0,2
6,35,718,20,18,2,3,2,2,0.58823529,Q50_75,0,0,2
6,35,567,16,7,2,3,2,1,0.47058824,Q25_50,0,0,1
6,35,641,18,11,2,3,2,2,0.52941176,Q50_75,0,0,2
6,35,76,2,6,2,2,1,1,0.05882353,Q0_25,0,0,1
6,35,925,26,15,2,3,2,2,0.76470588,Q75_100,0,0,2
6,35,1008,28,28,2,4,2,2,0.82352941,Q75_100,0,1,2
6,35,634,18,4,2,3,2,1,0.52941176,Q50_75,0,0,1
6,35,242,6,32,2,3,1,2,0.17647059,Q0_25,0,1,2
6,35,1059,30,9,2,4,2,1,0.88235294,Q75_100,0,0,1
6,35,50,1,15,2,2,1,2,0.02941176,Q0_25,0,0,2
6,35,1129,32,9,2,4,2,1,0.94117647,Q75_100,0,0,1
6,35,388,11,3,2,3,2,1,0.32352941,Q25_50,0,0,1
6,35,952,27,7,2,3,2,1,0.79411765,Q75_100,0,0,1
6,35,659,18,29,2,3,2,2,0.52941176,Q50_75,0,1,2
6,35,666,19,1,2,3,2,1,0.55882353,Q50_75,0,0,1
6,35,596,17,1,2,3,2,1,0.5,Q50_75,0,0,1
6,35,1152,32,32,2,4,2,2,0.94117647,Q75_100,0,0,2
6,35,115,3,10,2,3,1,2,0.08823529,Q0_25,0,0,2
6,35,673,19,8,2,3,2,1,0.55882353,Q50_75,0,0,1
6,35,878,25,3,2,3,2,1,0.73529412,Q50_75,0,0,1
6,35,340,9,25,2,3,1,2,0.26470588,Q25_50,0,1,2
6,35,560,16,0,2,3,2,1,0.47058824,Q25_50,0,0,1
6,35,1064,30,14,2,4,2,2,0.88235294,Q75_100,0,1,2
6,35,90,2,20,2,2,1,2,0.05882353,Q0_25,0,1,2
6,35,1088,31,3,2,4,2,1,0.91176471,Q75_100,0,0,1
6,35,95,2,25,2,2,1,2,0.05882353,Q0_25,0,1,2
6,35,611,17,16,2,3,2,2,0.5,Q50_75,0,0,2
6,35,307,8,27,2,3,1,2,0.23529412,Q0_25,0,1,2
6,35,851,24,11,2,3,2,2,0.70588235,Q50_75,0,0,2
6,35,920,26,10,2,3,2,2,0.76470588,Q75_100,0,0,2
6,35,339,9,24,2,3,1,2,0.26470588,Q25_50,0,1,2
6,35,51,1,16,2,2,1,2,0.02941176,Q0_25,0,0,2
6,35,918,26,8,2,3,2,1,0.76470588,Q75_100,0,0,1
6,35,667,19,2,2,3,2,1,0.55882353,Q50_75,1,1,1
6,35,156,4,16,2,3,1,2,0.11764706,Q0_25,0,0,2
6,35,929,26,19,2,3,2,2,0.76470588,Q75_100,0,0,2
6,35,30,0,30,2,2,1,2,0.0,Q0_25,0,0,2
6,35,206,5,31,2,3,1,2,0.14705882,Q0_25,0,0,2
6,35,396,11,11,2,3,2,2,0.32352941,Q25_50,0,0,2
6,35,464,13,9,2,3,2,1,0.38235294,Q25_50,0,0,1
6,35,1050,30,0,2,4,2,1,0.88235294,Q75_100,0,0,1
6,35,950,27,5,2,3,2,1,0.79411765,Q75_100,0,0,1
6,35,11,0,11,2,2,1,2,0.0,Q0_25,0,0,2
6,35,184,5,9,2,3,1,1,0.14705882,Q0_25,0,0,1
6,35,1053,30,3,2,4,2,1,0.88235294,Q75_100,0,0,1
6,35,1189,33,34,2,4,2,2,0.97058824,Q75_100,0,1,2
6,35,326,9,11,2,3,1,2,0.26470588,Q25_50,0,0,2
6,35,753,21,18,2,3,2,2,0.61764706,Q50_75,0,0,2
6,35,393,11,8,2,3,2,1,0.32352941,Q25_50,0,0,1
6,35,723,20,23,2,3,2,2,0.58823529,Q50_75,0,1,2
6,35,368,10,18,2,3,2,2,0.29411765,Q25_50,0,0,2
6,35,855,24,15,2,3,2,2,0.70588235,Q50_75,0,0,2
6,35,647,18,17,2,3,2,2,0.52941176,Q50_75,0,0,2
6,35,114,3,9,2,3,1,1,0.08823529,Q0_25,0,0,1
6,35,424,12,4,2,3,2,1,0.35294118,Q25_50,0,0,1
6,35,327,9,12,2,3,1,2,0.26470588,Q25_50,0,1,2
6,35,305,8,25,2,3,1,2,0.23529412,Q0_25,0,1,2
6,35,564,16,4,2,3,2,1,0.47058824,Q25_50,1,1,1
6,35,599,17,4,2,3,2,1,0.5,Q50_75,0,0,1
6,35,440,12,20,2,3,2,2,0.35294118,Q25_50,0,1,2
6,35,83,2,13,2,2,1,2,0.05882353,Q0_25,0,0,2
6,35,207,5,32,2,3,1,2,0.14705882,Q0_25,0,1,2
6,35,670,19,5,2,3,2,1,0.55882353,Q50_75,0,0,1
6,35,1143,32,23,2,4,2,2,0.94117647,Q75_100,0,1,2
6,35,994,28,14,2,3,2,2,0.82352941,Q75_100,0,1,2
6,35,238,6,28,2,3,1,2,0.17647059,Q0_25,0,1,2
6,35,1060,30,10,2,4,2,2,0.88235294,Q75_100,0,0,2
6,35,761,21,26,2,3,2,2,0.61764706,Q50_75,0,1,2
6,35,777,22,7,2,3,2,1,0.64705882,Q50_75,0,0,1
6,35,150,4,10,2,3,1,2,0.11764706,Q0_25,0,0,2
6,35,1044,29,29,2,4,2,2,0.85294118,Q75_100,0,1,2
6,35,1030,29,15,2,4,2,2,0.85294118,Q75_100,0,0,2
6,35,1130,32,10,2,4,2,2,0.94117647,Q75_100,0,0,2
6,35,618,17,23,2,3,2,2,0.5,Q50_75,0,1,2
6,35,917,26,7,2,3,2,1,0.76470588,Q75_100,0,0,1
6,35,185,5,10,2,3,1,2,0.14705882,Q0_25,0,0,2
6,35,541,15,16,2,3,2,2,0.44117647,Q25_50,0,0,2
6,35,677,19,12,2,3,2,2,0.55882353,Q50_75,0,1,2
6,35,973,27,28,2,3,2,2,0.79411765,Q75_100,0,1,2
6,35,646,18,16,2,3,2,2,0.52941176,Q50_75,0,0,2
6,35,375,10,25,2,3,2,2,0.29411765,Q25_50,0,1,2
6,35,301,8,21,2,3,1,2,0.23529412,Q0_25,0,1,2
6,35,907,25,32,2,3,2,2,0.73529412,Q50_75,0,1,2
6,35,437,12,17,2,3,2,2,0.35294118,Q25_50,0,0,2
6,35,1114,31,29,2,4,2,2,0.91176471,Q75_100,0,1,2
6,35,1166,33,11,2,4,2,2,0.97058824,Q75_100,0,1,2
6,35,1069,30,19,2,4,2,2,0.88235294,Q75_100,0,0,2
6,35,414,11,29,2,3,2,2,0.32352941,Q25_50,0,1,2
6,35,314,8,34,2,3,1,2,0.23529412,Q0_25,0,1,2
6,35,995,28,15,2,3,2,2,0.82352941,Q75_100,0,0,2
6,35,433,12,13,2,3,2,2,0.35294118,Q25_50,0,0,2
6,35,149,4,9,2,3,1,1,0.11764706,Q0_25,0,0,1
6,35,642,18,12,2,3,2,2,0.52941176,Q50_75,0,1,2
6,35,527,15,2,2,3,2,1,0.44117647,Q25_50,1,1,1
6,35,287,8,7,2,3,1,1,0.23529412,Q0_25,0,0,1
6,35,722,20,22,2,3,2,2,0.58823529,Q50_75,1,2,2
6,35,478,13,23,2,3,2,2,0.38235294,Q25_50,0,1,2
6,35,894,25,19,2,3,2,2,0.73529412,Q50_75,0,0,2
6,35,323,9,8,2,3,1,1,0.26470588,Q25_50,0,0,1
6,35,1184,33,29,2,4,2,2,0.97058824,Q75_100,0,1,2
6,35,189,5,14,2,3,1,2,0.14705882,Q0_25,0,0,2
6,35,1097,31,12,2,4,2,2,0.91176471,Q75_100,0,0,2
6,35,808,23,3,2,3,2,1,0.67647059,Q50_75,0,0,1
6,35,96,2,26,2,2,1,2,0.05882353,Q0_25,0,1,2
6,35,1128,32,8,2,4,2,1,0.94117647,Q75_100,0,0,1
6,35,737,21,2,2,3,2,1,0.61764706,Q50_75,1,1,1
6,35,1146,32,26,2,4,2,2,0.94117647,Q75_100,0,1,2
6,35,412,11,27,2,3,2,2,0.32352941,Q25_50,0,1,2
6,35,481,13,26,2,3,2,2,0.38235294,Q25_50,0,1,2
6,35,1205,34,15,2,4,2,2,1.0,Q75_100,0,0,2
6,35,1017,29,2,2,4,2,1,0.85294118,Q75_100,0,0,1
6,35,1209,34,19,2,4,2,2,1.0,Q75_100,0,0,2
6,35,686,19,21,2,3,2,2,0.55882353,Q50_75,0,1,2
6,35,434,12,14,2,3,2,2,0.35294118,Q25_50,0,1,2
6,35,331,9,16,2,3,1,2,0.26470588,Q25_50,0,0,2
6,35,1079,30,29,2,4,2,2,0.88235294,Q75_100,0,1,2
7,91,1980,21,69,2,4,2,2,0.23333333,Q0_25,0,0,2
7,91,4800,52,68,2,4,2,2,0.57777778,Q50_75,0,0,2
7,91,3711,40,71,2,4,2,2,0.44444444,Q25_50,0,1,2
7,91,342,3,69,2,3,1,2,0.03333333,Q0_25,0,1,2
7,91,6057,66,51,2,4,2,2,0.73333333,Q50_75,0,0,2
7,91,4991,54,77,2,4,2,2,0.6,Q50_75,0,1,2
7,91,5097,56,1,2,4,2,1,0.62222222,Q50_75,0,0,1
7,91,7477,82,15,2,4,2,2,0.91111111,Q75_100,0,1,2
7,91,5712,62,70,2,4,2,2,0.68888889,Q50_75,0,1,2
7,91,7630,83,77,2,4,2,2,0.92222222,Q75_100,1,2,2
7,91,7075,77,68,2,4,2,2,0.85555556,Q75_100,0,1,2
7,91,1812,19,83,2,4,2,2,0.21111111,Q0_25,0,0,2
7,91,4600,50,50,2,4,2,2,0.55555556,Q50_75,0,1,2
7,91,3097,34,3,2,4,2,1,0.37777778,Q25_50,0,0,1
7,91,6559,72,7,2,4,2,1,0.8,Q75_100,0,0,1
7,91,6990,76,74,2,4,2,2,0.84444444,Q75_100,0,1,2
7,91,4495,49,36,2,4,2,2,0.54444444,Q50_75,0,0,2
7,91,2664,29,25,2,4,2,2,0.32222222,Q25_50,0,1,2
7,91,5660,62,18,2,4,2,2,0.68888889,Q50_75,0,0,2
7,91,2904,31,83,2,4,2,2,0.34444444,Q25_50,0,1,2
7,91,7040,77,33,2,4,2,2,0.85555556,Q75_100,0,1,2
7,91,8182,89,83,2,4,2,2,0.98888889,Q75_100,0,1,2
7,91,7238,79,49,2,4,2,2,0.87777778,Q75_100,0,1,2
7,91,536,5,81,2,3,1,2,0.05555556,Q0_25,0,0,2
7,91,4088,44,84,2,4,2,2,0.48888889,Q25_50,0,0,2
7,91,4035,44,31,2,4,2,2,0.48888889,Q25_50,0,0,2
7,91,3649,40,9,2,4,2,1,0.44444444,Q25_50,0,0,1
7,91,375,4,11,2,3,1,2,0.04444444,Q0_25,0,0,2
7,91,3881,42,59,2,4,2,2,0.46666667,Q25_50,0,0,2
7,91,4794,52,62,2,4,2,2,0.57777778,Q50_75,0,1,2
7,91,7529,82,67,2,4,2,2,0.91111111,Q75_100,0,1,2
7,91,7547,82,85,2,4,2,2,0.91111111,Q75_100,0,1,2
7,91,6834,75,9,2,4,2,1,0.83333333,Q75_100,0,0,1
7,91,1708,18,70,2,4,2,2,0.2,Q0_25,0,0,2
7,91,836,9,17,2,3,1,2,0.1,Q0_25,0,1,2
7,91,2923,32,11,2,4,2,2,0.35555556,Q25_50,0,0,2
7,91,5520,60,60,2,4,2,2,0.66666667,Q50_75,0,1,2
7,91,4238,46,52,2,4,2,2,0.51111111,Q50_75,0,0,2
7,91,1462,16,6,2,4,2,1,0.17777778,Q0_25,0,0,1
7,91,7861,86,35,2,4,2,2,0.95555556,Q75_100,0,1,2
7,91,5884,64,60,2,4,2,2,0.71111111,Q50_75,0,0,2
7,91,7119,78,21,2,4,2,2,0.86666667,Q75_100,0,0,2
7,91,1433,15,68,2,4,2,2,0.16666667,Q0_25,0,1,2
7,91,4576,50,26,2,4,2,2,0.55555556,Q50_75,0,1,2
7,91,148,1,57,2,3,1,2,0.01111111,Q0_25,0,0,2
7,91,2818,30,88,2,4,2,2,0.33333333,Q25_50,0,0,2
7,91,1213,13,30,2,4,2,2,0.14444444,Q0_25,0,1,2
7,91,2825,31,4,2,4,2,1,0.34444444,Q25_50,0,0,1
7,91,4796,52,64,2,4,2,2,0.57777778,Q50_75,0,1,2
7,91,5702,62,60,2,4,2,2,0.68888889,Q50_75,0,1,2
7,91,3950,43,37,2,4,2,2,0.47777778,Q25_50,0,1,2
7,91,7401,81,30,2,4,2,2,0.9,Q75_100,0,1,2
7,91,593,6,47,2,3,1,2,0.06666667,Q0_25,0,1,2
7,91,4832,53,9,2,4,2,1,0.58888889,Q50_75,0,0,1
7,91,2984,32,72,2,4,2,2,0.35555556,Q25_50,0,1,2
7,91,5621,61,70,2,4,2,2,0.67777778,Q50_75,0,1,2
7,91,3521,38,63,2,4,2,2,0.42222222,Q25_50,0,1,2
7,91,4777,52,45,2,4,2,2,0.57777778,Q50_75,0,0,2
7,91,5462,60,2,2,4,2,1,0.66666667,Q50_75,0,0,1
7,91,4766,52,34,2,4,2,2,0.57777778,Q50_75,0,1,2
7,91,2407,26,41,2,4,2,2,0.28888889,Q25_50,0,0,2
7,91,8145,89,46,2,4,2,2,0.98888889,Q75_100,0,0,2
7,91,1143,12,51,2,4,2,2,0.13333333,Q0_25,0,1,2
7,91,5978,65,63,2,4,2,2,0.72222222,Q50_75,0,0,2
7,91,2625,28,77,2,4,2,2,0.31111111,Q25_50,0,1,2
7,91,4026,44,22,2,4,2,2,0.48888889,Q25_50,0,1,2
7,91,2323,25,48,2,4,2,2,0.27777778,Q25_50,0,0,2
7,91,4925,54,11,2,4,2,2,0.6,Q50_75,0,0,2
7,91,7492,82,30,2,4,2,2,0.91111111,Q75_100,0,0,2
7,91,340,3,67,2,3,1,2,0.03333333,Q0_25,0,0,2
7,91,6950,76,34,2,4,2,2,0.84444444,Q75_100,0,1,2
7,91,5625,61,74,2,4,2,2,0.67777778,Q50_75,0,1,2
7,91,6187,67,90,2,4,2,2,0.74444444,Q50_75,0,0,2
7,91,4638,50,88,2,4,2,2,0.55555556,Q50_75,0,0,2
7,91,6216,68,28,2,4,2,2,0.75555556,Q75_100,0,1,2
7,91,5857,64,33,2,4,2,2,0.71111111,Q50_75,0,1,2
7,91,7891,86,65,2,4,2,2,0.95555556,Q75_100,0,1,2
7,91,2473,27,16,2,4,2,2,0.3,Q25_50,0,1,2
7,91,6826,75,1,2,4,2,1,0.83333333,Q75_100,0,0,1
7,91,3037,33,34,2,4,2,2,0.36666667,Q25_50,0,0,2
7,91,5565,61,14,2,4,2,2,0.67777778,Q50_75,0,1,2
7,91,3401,37,34,2,4,2,2,0.41111111,Q25_50,0,1,2
7,91,6922,76,6,2,4,2,1,0.84444444,Q75_100,0,0,1
7,91,5931,65,16,2,4,2,2,0.72222222,Q50_75,0,0,2
7,91,6493,71,32,2,4,2,2,0.78888889,Q75_100,0,0,2
7,91,640,7,3,2,3,1,1,0.07777778,Q0_25,0,0,1
7,91,3296,36,20,2,4,2,2,0.4,Q25_50,0,1,2
7,91,6502,71,41,2,4,2,2,0.78888889,Q75_100,0,1,2
7,91,7696,84,52,2,4,2,2,0.93333333,Q75_100,0,1,2
7,91,7537,82,75,2,4,2,2,0.91111111,Q75_100,0,1,2
7,91,5925,65,10,2,4,2,2,0.72222222,Q50_75,0,0,2
7,91,2699,29,60,2,4,2,2,0.32222222,Q25_50,0,0,2
7,91,1012,11,11,2,4,2,2,0.12222222,Q0_25,0,1,2
7,91,8037,88,29,2,4,2,2,0.97777778,Q75_100,0,1,2
7,91,4394,48,26,2,4,2,2,0.53333333,Q50_75,0,0,2
7,91,6775,74,41,2,4,2,2,0.82222222,Q75_100,0,0,2
7,91,7837,86,11,2,4,2,2,0.95555556,Q75_100,0,1,2
7,91,4660,51,19,2,4,2,2,0.56666667,Q50_75,0,0,2
7,91,2889,31,68,2,4,2,2,0.34444444,Q25_50,0,0,2
7,91,2303,25,28,2,4,2,2,0.27777778,Q25_50,0,0,2
7,91,6649,73,6,2,4,2,1,0.81111111,Q75_100,0,0,1
7,91,7614,83,61,2,4,2,2,0.92222222,Q75_100,0,1,2
7,91,473,5,18,2,3,1,2,0.05555556,Q0_25,0,0,2
7,91,2596,28,48,2,4,2,2,0.31111111,Q25_50,0,1,2
7,91,4148,45,53,2,4,2,2,0.5,Q50_75,0,1,2
7,91,3446,37,79,2,4,2,2,0.41111111,Q25_50,0,1,2
7,91,8063,88,55,2,4,2,2,0.97777778,Q75_100,1,2,2
7,91,668,7,31,2,3,1,2,0.07777778,Q0_25,0,0,2
7,91,5077,55,72,2,4,2,2,0.61111111,Q50_75,0,0,2
7,91,926,10,16,2,3,2,2,0.11111111,Q0_25,0,0,2
7,91,3147,34,53,2,4,2,2,0.37777778,Q25_50,0,1,2
7,91,5163,56,67,2,4,2,2,0.62222222,Q50_75,0,1,2
7,91,1607,17,60,2,4,2,2,0.18888889,Q0_25,0,0,2
7,91,1216,13,33,2,4,2,2,0.14444444,Q0_25,0,1,2
7,91,653,7,16,2,3,1,2,0.07777778,Q0_25,0,1,2
7,91,8278,90,88,2,4,2,2,1.0,Q75_100,0,1,2
7,91,881,9,62,2,3,1,2,0.1,Q0_25,0,0,2
7,91,2211,24,27,2,4,2,2,0.26666667,Q25_50,0,0,2
7,91,5196,57,9,2,4,2,1,0.63333333,Q50_75,0,0,1
7,91,1560,17,13,2,4,2,2,0.18888889,Q0_25,0,1,2
7,91,4245,46,59,2,4,2,2,0.51111111,Q50_75,0,1,2
7,91,1449,15,84,2,4,2,2,0.16666667,Q0_25,0,0,2
7,91,8229,90,39,2,4,2,2,1.0,Q75_100,0,1,2
7,91,2247,24,63,2,4,2,2,0.26666667,Q25_50,0,0,2
7,91,5301,58,23,2,4,2,2,0.64444444,Q50_75,0,0,2
7,91,1132,12,40,2,4,2,2,0.13333333,Q0_25,0,0,2
7,91,4356,47,79,2,4,2,2,0.52222222,Q50_75,0,1,2
7,91,5968,65,53,2,4,2,2,0.72222222,Q50_75,0,1,2
7,91,2380,26,14,2,4,2,2,0.28888889,Q25_50,0,1,2
7,91,3705,40,65,2,4,2,2,0.44444444,Q25_50,1,2,2
7,91,2412,26,46,2,4,2,2,0.28888889,Q25_50,0,0,2
7,91,6397,70,27,2,4,2,2,0.77777778,Q75_100,0,1,2
7,91,2934,32,22,2,4,2,2,0.35555556,Q25_50,0,1,2
7,91,2600,28,52,2,4,2,2,0.31111111,Q25_50,0,1,2
7,91,7084,77,77,2,4,2,2,0.85555556,Q75_100,1,2,2
7,91,1604,17,57,2,4,2,2,0.18888889,Q0_25,1,2,2
7,91,2347,25,72,2,4,2,2,0.27777778,Q25_50,0,1,2
7,91,4658,51,17,2,4,2,2,0.56666667,Q50_75,0,1,2
7,91,4276,46,90,2,4,2,2,0.51111111,Q50_75,0,0,2
7,91,4275,46,89,2,4,2,2,0.51111111,Q50_75,0,1,2
7,91,7036,77,29,2,4,2,2,0.85555556,Q75_100,0,1,2
7,91,434,4,70,2,3,1,2,0.04444444,Q0_25,0,1,2
7,91,5088,55,83,2,4,2,2,0.61111111,Q50_75,0,0,2
7,91,5464,60,4,2,4,2,1,0.66666667,Q50_75,0,0,1
7,91,687,7,50,2,3,1,2,0.07777778,Q0_25,0,0,2
7,91,1985,21,74,2,4,2,2,0.23333333,Q0_25,0,1,2
7,91,6611,72,59,2,4,2,2,0.8,Q75_100,0,0,2
7,91,322,3,49,2,3,1,2,0.03333333,Q0_25,0,1,2
7,91,5178,56,82,2,4,2,2,0.62222222,Q50_75,0,0,2
7,91,7109,78,11,2,4,2,2,0.86666667,Q75_100,0,1,2
7,91,4897,53,74,2,4,2,2,0.58888889,Q50_75,0,1,2
7,91,6313,69,34,2,4,2,2,0.76666667,Q75_100,0,1,2
7,91,5308,58,30,2,4,2,2,0.64444444,Q50_75,0,1,2
7,91,7309,80,29,2,4,2,2,0.88888889,Q75_100,0,0,2
7,91,3,0,3,2,1,1,1,0.0,Q0_25,0,0,1
7,91,7322,80,42,2,4,2,2,0.88888889,Q75_100,0,0,2
